id,Nome do Filme,Ano de Lancamento,Decada do Filme,Duracao,Lancamento,Classificao do Filme,Publico Alvo,Diretor,Estrela,Genero,Tematica,Pais de Origem,Produtora,Idioma,Indicado a Premiações de Cinema,Nota
tt0199054,Suckers,1999,1990,1h 27m,Cinema,+16,Jovens,Outros,Outros,Comédia,Indefinido,Estados Unidos,NEO Motion Pictures,Inglês,0,6.4
tt0120783,The Parent Trap,1998,1990,2h 8m,Cinema,+10,Família,Nancy Meyers,Lindsay Lohan,Romance Leve,Aventura,Estados Unidos,Walt Disney Pictures,Inglês,7,6.7
tt0118301,Dead Man on Campus,1998,1990,1h 36m,Cinema,+16,Jovens,Outros,Outros,Comédia,Indefinido,Estados Unidos,Paramount Pictures,Inglês,8,6.0
tt0139615,Slam,1998,1990,1h 40m,Cinema,+16,Jovens,Marc Levin,Outros,Drama,Indefinido,Estados Unidos,Outros,Inglês,3,7.0
tt0175996,The Other Conquest,1998,1990,1h 45m,Cinema,+16,Jovens,Outros,Outros,Drama,História,México,Outros,Espanhol,6,6.6
tt0133189,SLC Punk!,1998,1990,1h 37m,Cinema,+16,Jovens,Outros,Matthew Lillard,Comédia Sombria,Comédia,Estados Unidos,Beyond Films,Inglês,6,7.4
tt0118766,Southie,1998,1990,1h 35m,Cinema,+16,Jovens,Outros,Rose McGowan,Drama,Indefinido,Estados Unidos,Outros,Inglês,0,5.4
tt0139669,True Friends,1998,1990,1h 43m,Cinema,+16,Jovens,Outros,Outros,Drama,Indefinido,Estados Unidos,Outros,Inglês,2,5.4
tt0167350,Progeny,1998,1990,1h 38m,Cinema,+16,Jovens,Brian Yuzna,Brad Dourif,Terror,Ficção Científica,Estados Unidos,Outros,Inglês,0,4.9
tt0167284,Milo,1998,1990,1h 31m,Cinema,+16,Jovens,Outros,Outros,Terror Slasher,Terror,Estados Unidos,Outros,Inglês,0,4.1
tt0091396,Legal Eagles,1986,1980,1h 56m,Cinema,+10,Família,Ivan Reitman,Robert Redford,Comédia,Crime,Estados Unidos,Universal Pictures,Inglês,0,6.0
tt0090633,An American Tail,1986,1980,1h 20m,Cinema,Livre,Família,Don Bluth,Dom DeLuise,Animal Adventure,Animação Desenhada à Mão,Estados Unidos,Universal Pictures,Inglês,8,6.9
tt0089118,F/X,1986,1980,1h 49m,Cinema,+16,Jovens,Robert Mandel,Bryan Brown,Ação,Thriller,Estados Unidos,Orion Pictures,Inglês,0,6.7
tt0092534,Allan Quatermain and the Lost City of Gold,1986,1980,1h 39m,Cinema,+10,Família,Outros,Sharon Stone,Farsa,Aventura na Selva,Estados Unidos,GolanGlobus Productions,Inglês,0,4.6
tt0091886,Salvador,1986,1980,2h 2m,Cinema,+16,Jovens,Oliver Stone,James Woods,Drama,História,Estados Unidos,Cinema 84,Inglês,11,7.4
tt0091164,Half Moon Street,1986,1980,1h 30m,Cinema,+16,Jovens,Outros,Sigourney Weaver,Thriller Político,Drama,Reino Unido,Centurion,Inglês,0,5.4
tt0091670,The Sacrifice,1986,1980,2h 29m,Cinema,+10,Família,Outros,Erland Josephson,Drama,Indefinido,Sweden,Argos Films,Sueco,3,7.9
tt0090788,Body Count,1986,1980,1h 30m,Cinema,+16,Jovens,Outros,Bruce Penhall,Terror Slasher,Terror,Itália,Outros,Italian,0,4.8
tt0091834,Red Headed Stranger,1986,1980,1h 45m,Cinema,+16,Jovens,Outros,Willie Nelson,Outros,Indefinido,Estados Unidos,Outros,Inglês,0,6.6
tt0092210,The Whoopee Boys,1986,1980,1h 28m,Cinema,+16,Jovens,Outros,Michael OKeefe,Comédia,Romance,Estados Unidos,Paramount Pictures,Inglês,0,5.7
tt1545660,Knights of Badassdom,2013,2010,1h 26m,Cinema,+16,Jovens,Outros,Steve Zahn,Ação,Aventura,Estados Unidos,Outros,Inglês,0,5.6
tt2323836,Anohana the Movie: The Flower We Saw That Day (Ano hi mita hana no namae wo bokutachi wa mada shiran,2013,2010,1h 39m,Cinema,+10,Família,Outros,Outros,Anime,Aventura,Japão,Aniplex,Japonês,0,7.3
tt16280138,Magic Mike's Last Dance,2023,2020,1h 52m,Cinema,+16,Jovens,Steven Soderbergh,Channing Tatum,Drama de Show Business,Comédia,Estados Unidos,Warner Bros,Inglês,0,5.2
tt22041854,Priscilla,2023,2020,1h 53m,Cinema,+16,Jovens,Sofia Coppola,Cailee Spaeny,Amadurecimento,Romance Sombrio,Itália,American Zoetrope,Inglês,35,6.5
tt17009710,Anatomy of a Fall,2023,2020,2h 31m,Cinema,+16,Jovens,Outros,Outros,Legal Drama,Outros,França,Les Films Pellas,Francês,185,7.7
tt14781036,Inside,2023,2020,1h 45m,Cinema,+16,Jovens,Outros,Willem Dafoe,Drama Psicológico,Drama,Greece,Outros,Inglês,10,5.5
tt28093168,The Essential Church,2023,2020,2h 6m,Cinema,+12,Família,Outros,Outros,Documentário,Drama,Estados Unidos,Outros,Inglês,0,5.7
tt22185848,¡Que viva México!,2023,2020,3h 11m,Cinema,+16,Jovens,Outros,Outros,Comédia Excêntrica,Comédia,México,Outros,Espanhol,14,5.6
tt0758746,Friday the 13th,2009,2000,1h 37m,Cinema,+16,Jovens,Outros,Outros,Terror Slasher,Suspense / Mistério,Estados Unidos,New Line Cinema,Inglês,5,5.5
tt1091722,Adventureland,2009,2000,1h 47m,Cinema,+16,Jovens,Greg Mottola,Jesse Eisenberg,Amadurecimento,Comédia Adolescente,Estados Unidos,Miramax,Inglês,4,6.8
tt1121977,Mother and Child,2009,2000,2h 5m,Cinema,+16,Jovens,Rodrigo Garca,Naomi Watts,Drama,Romance,Estados Unidos,Mockingbird Pictures,Inglês,12,7.2
tt0083117,St. Helens,1981,1980,1h 30m,Cinema,+10,Família,Outros,Art Carney,Aventura,Drama,Estados Unidos,DavisPanzer Productions,Inglês,0,6.1
tt0080899,Heat of Desire,1981,1980,1h 26m,Cinema,+16,Jovens,Outros,Jeanne Moreau,Drama,Romance,França,Gaumont,Francês,0,5.7
tt0884732,The Wedding Ringer,2015,2010,1h 41m,Cinema,+16,Jovens,Outros,Kevin Hart,Comédia,Romance,Estados Unidos,LStar Capital,Inglês,4,6.6
tt3862750,The Perfect Guy,2015,2010,1h 40m,Cinema,+12,Família,Outros,Sanaa Lathan,Drama,Romance,Estados Unidos,Screen Gems,Inglês,3,5.6
tt4178092,The Gift,2015,2010,1h 48m,Cinema,+16,Jovens,Outros,Jason Bateman,Thriller Psicológico,Drama,Estados Unidos,Blumhouse Productions,Inglês,12,7.0
tt3614530,Jem and the Holograms,2015,2010,1h 58m,Cinema,+10,Família,Jon M Chu,Outros,Outros,Aventura,Estados Unidos,Blumhouse Productions,Inglês,0,4.2
tt3707114,Janis: Little Girl Blue,2015,2010,1h 43m,Televisao,+18,Adultos,Outros,Outros,Documentário Musical,Biografia,Estados Unidos,Jigsaw Productions,Inglês,2,7.4
tt3018070,Stonewall,2015,2010,2h 9m,Cinema,+16,Jovens,Roland Emmerich,Joey King,Drama,História,Estados Unidos,Centropolis Entertainment,Inglês,0,5.4
tt1856057,Phantom Boy,2015,2010,1h 24m,Cinema,+10,Família,Outros,Audrey Tautou,Superhero,Ação,França,France 3 Cinma,Francês,0,6.6
tt3781476,Monster Hunt,2015,2010,1h 57m,Televisao,Livre,Família,Outros,Outros,Artes Marciais,Comédia Excêntrica,China,Edko Films,Mandarim,27,6.1
tt3317208,Anesthesia,2015,2010,1h 30m,Cinema,+16,Jovens,Outros,Sam Waterston,Crime,Drama,Estados Unidos,Outros,Inglês,0,6.1
tt10954652,Old,2021,2020,1h 48m,Cinema,+12,Família,M Night Shyamalan,Gael Garca Bernal,Terror Corporal (Body Horror),Outros,Estados Unidos,Universal Pictures,Inglês,7,5.8
tt9357050,Dear Evan Hansen,2021,2020,2h 17m,Cinema,+12,Família,Outros,Julianne Moore,Musical Pop,Drama Adolescente,Estados Unidos,Marc Platt Productions,Inglês,0,6.1
tt9531772,Sooryavanshi,2021,2020,2h 25m,Televisao,+14,Jovens,Outros,Outros,Drama Policial,Ação,Índia,Reliance Entertainment,Hindi,13,5.9
tt10366514,Eiffel,2021,2020,1h 48m,Cinema,+16,Jovens,Outros,Romain Duris,Period Drama,Biografia,França,Path,Francês,8,6.2
tt12229370,Mothering Sunday,2021,2020,1h 44m,Cinema,+16,Jovens,Outros,Colin Firth,Drama,Romance,Reino Unido,British Film Institute BFI,Inglês,0,6.0
tt3548874,The Pink Cloud,2021,2020,1h 45m,Cinema,+16,Jovens,Outros,Outros,Drama,Ficção Científica,Brasil,Outros,Português,19,6.0
tt12753120,The Burning Sea,2021,2020,1h 44m,Cinema,+12,Família,Outros,Outros,Desastre,Ação,Noruega,Film i Vst,Norueguês,5,6.3
tt12610584,Descarrilados,2021,2020,1h 38m,Cinema,+16,Jovens,Outros,Outros,Comédia,Indefinido,Espanha,Sony Pictures International Productions,Espanhol,0,4.6
tt7991608,Red Notice,2021,2020,1h 58m,Cinema,+12,Família,Rawson Marshall Thurber,Dwayne Johnson,Ação,Comédia,Estados Unidos,Netflix,Inglês,0,6.3
tt9421570,The Guilty,2021,2020,1h 30m,Cinema,+16,Jovens,Antoine Fuqua,Jake Gyllenhaal,Crime,Drama,Estados Unidos,Netflix,Inglês,0,6.3
tt3183660,Fantastic Beasts and Where to Find Them,2016,2010,2h 12m,Cinema,+12,Família,David Yates,Eddie Redmayne,Fantasia Sobrenatural,Espada e Feitiçaria,Reino Unido,Warner Bros,Inglês,54,7.2
tt3110958,Now You See Me 2,2016,2010,2h 9m,Cinema,+12,Família,Jon M Chu,Jesse Eisenberg,Golpe / Assalto,Ação,Estados Unidos,Summit Entertainment,Inglês,0,6.4
tt3691740,The BFG,2016,2010,1h 57m,Cinema,+10,Família,Steven Spielberg,Mark Rylance,Aventura,Família,Reino Unido,Walt Disney Pictures,Inglês,27,6.3
tt1860213,Dirty Grandpa,2016,2010,1h 42m,Cinema,+16,Jovens,Outros,Robert De Niro,Comédia de Amigos,Comédia Vulgar,Estados Unidos,Lionsgate,Inglês,11,5.9
tt2304933,The 5th Wave,2016,2010,1h 52m,Cinema,+12,Família,Outros,Chlo Grace Moretz,Invasão Alienígena,Amadurecimento,Estados Unidos,Columbia Pictures,Inglês,0,5.2
tt1002563,The Young Messiah,2016,2010,1h 51m,Cinema,+12,Família,Outros,Outros,Drama,Fantasia,Estados Unidos,1492 Pictures,Inglês,0,5.7
tt4034354,Swiss Army Man,2016,2010,1h 37m,Cinema,+16,Jovens,Outros,Paul Dano,Comédia de Amigos,Comédia Sombria,Estados Unidos,Cold Iron Pictures,Inglês,31,6.9
tt3716530,Elle,2016,2010,2h 10m,Cinema,+16,Jovens,Paul Verhoeven,Isabelle Huppert,Tragédia,Drama no Local de Trabalho,França,France 2 Cinma,Francês,98,7.1
tt5011290,Never Gone,2016,2010,1h 40m,Cinema,+12,Família,Outros,Outros,Drama,Romance,China,Outros,Chinese,0,5.2
tt6388082,My Annoying Brother,2016,2010,1h 50m,Cinema,+10,Família,Outros,Outros,Comédia de Amigos,Comédia,Coreia do Sul,CJ Entertainment,Coreano,0,7.3
tt3794028,From the Land of the Moon,2016,2010,2h,Cinema,+16,Jovens,Outros,Marion Cotillard,Period Drama,Romance Quente / Sensual,França,Trsor Films,Francês,16,6.6
tt5131960,Off the Rails,2016,2010,1h 26m,Televisao,+14,Jovens,Outros,Outros,Documentário,Indefinido,Canadá,Outros,Inglês,3,7.1
tt0221027,Blow,2001,2000,2h 4m,Cinema,+16,Jovens,Ted Demme,Johnny Depp,Docudrama,Crime de Drogas,Estados Unidos,Avery Pix,Inglês,9,7.5
tt0280707,Gosford Park,2001,2000,2h 17m,Cinema,+16,Jovens,Robert Altman,Maggie Smith,Comédia Sombria,Whodunnit,Reino Unido,USA Films,Inglês,74,7.2
tt0251075,Evolution,2001,2000,1h 41m,Cinema,+12,Família,Ivan Reitman,David Duchovny,Invasão Alienígena,Comédia,Estados Unidos,Columbia Pictures,Inglês,0,6.1
tt0242998,Valentine,2001,2000,1h 36m,Cinema,+16,Jovens,Outros,Denise Richards,Comédia Sombria,Terror Slasher,Canadá,Warner Bros,Inglês,3,4.9
tt0184791,O,2001,2000,1h 35m,Cinema,+16,Jovens,Outros,Mekhi Phifer,Drama,Romance,Estados Unidos,Dimension Films,Inglês,0,6.1
tt0120824,The Shipping News,2001,2000,1h 51m,Cinema,+16,Jovens,Lasse Hallstrm,Kevin Spacey,Tragédia,Drama,Canadá,Miramax,Inglês,15,6.7
tt0193560,Texas Rangers,2001,2000,1h 30m,Cinema,+12,Família,Steve Miner,James Van Der Beek,Ação,Aventura,Estados Unidos,Price Entertainment,Inglês,0,5.2
tt0290879,The Legend of Suriyothai,2001,2000,2h 22m,Cinema,+16,Jovens,Outros,Outros,Ação,Aventura,Thailand,American Zoetrope,Thai,0,6.4
tt0282856,Porn Star: The Legend of Ron Jeremy,2001,2000,1h 17m,Cinema,+16,Jovens,Outros,Outros,Biografia,Documentário,Estados Unidos,Outros,Inglês,0,6.4
tt0296845,Little Secrets,2001,2000,1h 36m,Cinema,+10,Família,Outros,Evan Rachel Wood,Comédia,Drama,Estados Unidos,TriStar Pictures,Inglês,2,6.4
tt0229002,Green Dragon,2001,2000,1h 55m,Cinema,+12,Família,Outros,Patrick Swayze,Drama,Guerra,Estados Unidos,Franchise Pictures,Inglês,3,6.1
tt0280424,Amy's Orgasm,2001,2000,1h 27m,Cinema,+16,Jovens,Outros,Outros,Comédia,Romance,Estados Unidos,Outros,Inglês,0,5.3
tt0248190,No Such Thing,2001,2000,1h 42m,Cinema,+16,Jovens,Hal Hartley,Sarah Polley,Comédia Sombria,Comédia,Iceland,American Zoetrope,Inglês,0,6.0
tt0279695,Blackwoods,2001,2000,1h 32m,Cinema,+16,Jovens,Uwe Boll,Michael Par,Drama,Mistério,Canadá,Boll Kino Beteiligungs GmbH  Co KG,Inglês,0,3.2
tt0312843,Suicide Club,2001,2000,1h 39m,Cinema,+16,Jovens,Outros,Outros,Comédia Sombria,Crime,Japão,Toho,Japonês,2,6.5
tt0089927,Rocky IV,1985,1980,1h 31m,Cinema,+10,Família,Sylvester Stallone,Sylvester Stallone,Boxe,Drama Político,Estados Unidos,United Artists,Inglês,8,6.9
tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,1985,1980,1h 27m,Cinema,+16,Jovens,Jack Sholder,Robert Englund,Terror Corporal (Body Horror),Terror Slasher,Estados Unidos,New Line Cinema,Inglês,0,5.5
tt0088889,Cat's Eye,1985,1980,1h 34m,Cinema,+12,Família,Lewis Teague,Drew Barrymore,Terror de Monstro,Comédia,Estados Unidos,Dino De Laurentiis Company,Inglês,0,6.3
tt0089129,Fast Forward,1985,1980,1h 50m,Cinema,+10,Família,Outros,Outros,Musical Pop,Drama,Estados Unidos,Columbia Pictures,Inglês,0,5.6
tt0089835,Pray for Death,1985,1980,1h 38m,Cinema,+16,Jovens,Outros,Sh Kosugi,Comédia Sombria,Ação,Estados Unidos,Trans World Entertainment TWE,Inglês,0,5.7
tt0089326,Igor and the Lunatics,1985,1980,1h 22m,Cinema,+16,Jovens,Outros,Outros,Terror,Indefinido,Estados Unidos,Troma Entertainment,Inglês,0,3.1
tt0117571,Scream,1996,1990,1h 51m,Cinema,+16,Jovens,Wes Craven,Neve Campbell,Comédia Sombria,Terror Slasher,Estados Unidos,Dimension Films,Inglês,11,7.4
tt0116908,The Long Kiss Goodnight,1996,1990,2h 1m,Cinema,+16,Jovens,Renny Harlin,Geena Davis,Comédia Sombria,Ação de Exército de Um Só,Estados Unidos,New Line Cinema,Inglês,0,6.8
tt0116191,Emma,1996,1990,2h,Cinema,+10,Família,Outros,Gwyneth Paltrow,Costume Drama,Drama de Época,Reino Unido,Miramax,Inglês,7,6.6
tt0115986,The Crow: City of Angels,1996,1990,1h 24m,Cinema,+16,Jovens,Outros,Vincent Perez,Comédia Sombria,Super-Herói,Estados Unidos,Dimension Films,Inglês,3,4.6
tt0115683,Bio-Dome,1996,1990,1h 28m,Cinema,+12,Família,Outros,Pauly Shore,Comédia Pastelão,Comédia,Estados Unidos,MetroGoldwynMayer MGM,Inglês,0,4.4
tt0116414,Girl 6,1996,1990,1h 48m,Cinema,+16,Jovens,Spike Lee,Isaiah Washington,Comédia,Drama,Estados Unidos,Fox Searchlight Pictures,Inglês,0,5.3
tt0116707,Joe's Apartment,1996,1990,1h 20m,Cinema,+12,Família,Outros,Jerry OConnell,Comédia,Fantasia,Estados Unidos,Geffen Pictures,Inglês,0,5.5
tt0960144,You Don't Mess with the Zohan,2008,2000,1h 53m,Cinema,+12,Família,Dennis Dugan,Adam Sandler,Comédia Pastelão,Ação,Estados Unidos,Columbia Pictures,Inglês,2,5.6
tt0858479,Smart People,2008,2000,1h 35m,Cinema,+16,Jovens,Outros,Dennis Quaid,Comédia,Drama,Estados Unidos,Miramax,Inglês,0,6.1
tt1069238,Departures,2008,2000,2h 10m,Cinema,+12,Família,Outros,Outros,Drama,Indefinido,Japão,Dentsu,Japonês,12,8.0
tt1286821,More Than a Game,2008,2000,1h 45m,Cinema,+10,Família,Outros,Outros,Basquete,Documentário Esportivo,Estados Unidos,Outros,Inglês,0,7.6
tt0365675,The Red Baron,2008,2000,1h 46m,Cinema,+12,Família,Outros,Lena Headey,Ação,Aventura,Alemanha,Outros,Alemão,0,6.3
tt0470679,August,2008,2000,1h 28m,Cinema,+16,Jovens,Outros,Josh Hartnett,Drama,Outros,Estados Unidos,Outros,Inglês,0,5.3
tt0806147,Extreme Movie,2008,2000,1h 26m,Cinema,+16,Jovens,Outros,Frankie Muniz,Sátira,Comédia,Estados Unidos,Outros,Inglês,0,3.7
tt0318374,The Cooler,2003,2000,1h 41m,Cinema,+16,Jovens,Outros,William H Macy,Drama,Romance,Estados Unidos,ContentFilm,Inglês,27,6.9
tt0312549,Veronica Guerin,2003,2000,1h 38m,Cinema,+16,Jovens,Joel Schumacher,Cate Blanchett,Tragédia,Crime Verdadeiro,Irlanda,Touchstone Pictures,Inglês,14,6.8
tt0364517,Love Me If You Dare,2003,2000,1h 33m,Cinema,+16,Jovens,Outros,Guillaume Canet,Comédia Sombria,Tragédia,França,StudioCanal,Francês,2,7.5
tt0366943,Reconstruction,2003,2000,1h 30m,Cinema,+12,Família,Outros,Outros,Drama,Romance,Dinamarca,Outros,Dinamarquês,11,7.3
tt0118829,Cats Don't Dance,1997,1990,1h 15m,Cinema,Livre,Família,Outros,Scott Bakula,Animação Desenhada à Mão,Paródia,Estados Unidos,David Kirschner Productions,Inglês,13,6.9
tt0124179,Two Girls and a Guy,1997,1990,1h 24m,Cinema,+18,Adultos,James Toback,Robert Downey Jr,Comédia Sombria,Drama,Estados Unidos,Fox Searchlight Pictures,Inglês,0,5.5
tt0119467,Kiss or Kill,1997,1990,1h 36m,Cinema,+16,Jovens,Outros,Frances OConnor,Crime,Drama,Austrália,Australian Film Finance Corporation AFFC,Inglês,11,6.3
tt0119352,Ill Gotten Gains,1997,1990,1h 41m,Cinema,+16,Jovens,Outros,Djimon Hounsou,Drama,História,Estados Unidos,Outros,Inglês,0,5.2
tt0107822,The Piano,1993,1990,2h 1m,Cinema,+16,Jovens,Jane Campion,Holly Hunter,Period Drama,Romance Quente / Sensual,New Zealand,CiBy 2000,Inglês,57,7.5
tt0108526,We're Back! A Dinosaur's Story,1993,1990,1h 12m,Cinema,Livre,Família,Simon Wells,John Goodman,Aventura com Dinossauros,Viagem no Tempo,Estados Unidos,Universal Pictures,Inglês,0,6.0
tt0142242,Dragon Ball Z: Broly - The Legendary Super Saiyan,1993,1990,1h 12m,Televisao,+10,Família,Outros,Masako Nozawa,Animação Adulta,Anime,Japão,Bird Studios,Japonês,0,7.4
tt0107148,House of Cards,1993,1990,1h 49m,Cinema,+12,Família,Outros,Kathleen Turner,Drama,Indefinido,Itália,AM Films,Inglês,0,6.1
tt0301359,The Gospel According to Matthew,1993,1990,4h 18m,Televisao,Livre,Família,Outros,Outros,Aventura,Biografia,South Africa,Outros,Inglês,0,8.0
tt5664636,Goosebumps 2: Haunted Halloween,2018,2010,1h 30m,Cinema,+10,Família,Outros,Wendi McLendonCovey,Aventura,Comédia,Estados Unidos,Columbia Pictures,Inglês,0,5.6
tt1999890,Hell Fest,2018,2010,1h 29m,Cinema,+16,Jovens,Outros,Outros,Terror Slasher,Terror Adolescente,Estados Unidos,CBS Films,Inglês,0,5.5
tt4595882,Can You Ever Forgive Me?,2018,2010,1h 46m,Cinema,+16,Jovens,Outros,Melissa McCarthy,Crime Verdadeiro,Biografia,Estados Unidos,Fox Searchlight Pictures,Inglês,105,7.1
tt8969332,The Biggest Little Farm,2018,2010,1h 31m,Cinema,+10,Família,Outros,Outros,Documentário de Comida,Outros,Estados Unidos,Diamond Docs,Inglês,27,8.0
tt8267604,Capernaum,2018,2010,2h 6m,Cinema,+16,Jovens,Outros,Outros,Drama,Indefinido,Lebanon,Outros,Arabic,56,8.4
tt6580564,102 Not Out,2018,2010,1h 42m,Cinema,+10,Família,Outros,Outros,Comédia,Drama,Índia,Outros,Hindi,0,7.4
tt7014234,The Iron Orchard,2018,2010,1h 58m,Cinema,+16,Jovens,Outros,Outros,Drama,História,Estados Unidos,Outros,Inglês,10,5.7
tt5802168,The Snowman Trek,2018,2010,1h 45m,Televisao,+14,Jovens,Outros,Indefinido,Aventura,Documentário,Estados Unidos,Outros,Inglês,0,5.1
tt0187393,The Patriot,2000,2000,2h 45m,Cinema,+16,Jovens,Roland Emmerich,Mel Gibson,Épico,Drama de Época,Alemanha,Columbia Pictures,Inglês,26,7.2
tt0146309,Thirteen Days,2000,2000,2h 25m,Cinema,+12,Família,Roger Donaldson,Kevin Costner,Docudrama,Drama de Época,Estados Unidos,New Line Cinema,Inglês,8,7.3
tt0219699,The Gift,2000,2000,1h 51m,Cinema,+16,Jovens,Sam Raimi,Cate Blanchett,Terror Sobrenatural,Drama,Estados Unidos,Lakeshore Entertainment,Inglês,0,6.7
tt0195778,Here on Earth,2000,2000,1h 36m,Cinema,+12,Família,Outros,Chris Klein,Drama,Romance,Estados Unidos,Fox 2000 Pictures,Inglês,0,5.2
tt0157122,Faithless,2000,2000,2h 22m,Cinema,+16,Jovens,Outros,Erland Josephson,Dark Romance,Drama,Sweden,Outros,Sueco,9,7.4
tt0208196,Happy Accidents,2000,2000,1h 50m,Cinema,+16,Jovens,Brad Anderson,Marisa Tomei,Comédia,Romance,Estados Unidos,Independent Film Channel IFC,Inglês,2,7.1
tt0111257,Speed,1994,1990,1h 56m,Cinema,+16,Jovens,Jan de Bont,Keanu Reeves,Ação de Carros,Aventura Urbana,Estados Unidos,The Mark Gordon Company,Inglês,20,7.3
tt0109450,Cobb,1994,1990,2h 8m,Cinema,+16,Jovens,Ron Shelton,Tommy Lee Jones,Beisebol,Biografia,Estados Unidos,Alcor Films,Inglês,0,6.4
tt0110978,Texas Chainsaw Massacre: The Next Generation,1994,1990,1h 27m,Cinema,+16,Jovens,Outros,Rene Zellweger,Comédia Sombria,Sátira,Estados Unidos,Outros,Inglês,0,3.4
tt0110395,Love and a .45,1994,1990,1h 41m,Cinema,+16,Jovens,Outros,Rene Zellweger,Dark Romance,Crime,Estados Unidos,Trimark Pictures,Inglês,0,6.0
tt0110667,Night of the Demons 2,1994,1990,1h 36m,Cinema,+16,Jovens,Brian TrenchardSmith,Outros,Comédia,Fantasia,Estados Unidos,Republic Pictures II,Inglês,0,5.9
tt0105698,Universal Soldier,1992,1990,1h 42m,Cinema,+16,Jovens,Roland Emmerich,JeanClaude Van Damme,Comédia Sombria,Ação,Estados Unidos,StudioCanal,Inglês,0,6.1
tt0104409,Hellraiser III: Hell on Earth,1992,1990,1h 37m,Cinema,+16,Jovens,Anthony Hickox,Outros,Terror,Indefinido,Reino Unido,Outros,Inglês,10,5.5
tt0104346,Gladiator,1992,1990,1h 41m,Cinema,+16,Jovens,Rowdy Herrington,Cuba Gooding Jr,Ação,Drama,Estados Unidos,Columbia Pictures,Inglês,0,6.5
tt0104181,Wuthering Heights,1992,1990,1h 45m,Cinema,+10,Família,Outros,Juliette Binoche,Dark Romance,Drama,Reino Unido,Paramount Pictures,Inglês,0,6.6
tt0107949,Rescue Me,1992,1990,1h 39m,Cinema,+12,Família,Outros,Michael Dudikoff,Ação,Comédia,Estados Unidos,Cannon Pictures,Inglês,0,5.0
tt0103813,Bikini Summer II,1992,1990,1h 25m,Cinema,+16,Jovens,Outros,Outros,Comédia Vulgar,Comédia,Estados Unidos,Outros,Inglês,0,3.3
tt0094947,Dangerous Liaisons,1988,1980,1h 59m,Cinema,+16,Jovens,Stephen Frears,Glenn Close,Dark Romance,Drama de Época,Estados Unidos,Lorimar Film Entertainment,Inglês,23,7.5
tt0095243,Gorillas in the Mist,1988,1980,2h 9m,Cinema,+12,Família,Michael Apted,Sigourney Weaver,Docudrama,Aventura na Selva,Estados Unidos,Universal Pictures,Inglês,15,7.0
tt0095897,The Presidio,1988,1980,1h 37m,Cinema,+16,Jovens,Peter Hyams,Sean Connery,Ação,Crime,Estados Unidos,Paramount Pictures,Inglês,0,6.0
tt0094792,Braddock: Missing in Action III,1988,1980,1h 43m,Cinema,+16,Jovens,Aaron Norris,Chuck Norris,Comédia Sombria,Ação,Estados Unidos,The Cannon Group,Inglês,0,4.9
tt0095050,Dominick and Eugene,1988,1980,1h 51m,Cinema,+12,Família,Robert M Young,Tom Hulce,Drama,Indefinido,Estados Unidos,Orion Pictures,Inglês,2,7.0
tt0095280,Haunted Summer,1988,1980,1h 46m,Cinema,+16,Jovens,Outros,Laura Dern,Biografia,Drama,Estados Unidos,GolanGlobus Productions,Inglês,0,5.8
tt0095730,The Night Before,1988,1980,1h 30m,Cinema,+12,Família,Thom Eberhardt,Keanu Reeves,Comédia,Indefinido,Estados Unidos,Kings Road Entertainment,Inglês,0,6.1
